silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
1244.609125,1245.791563,the,1246.264,1246.344,0.47243699999989985
1248.30175,1248.676563,when,1248.652,1248.772,-0.024562999999943713
1250.454625,1251.319187,describe,1250.458,1251.02,-0.8611869999999726
1253.57275,1253.957688,and,1253.972,1254.072,0.014312000000018088
1255.524125,1255.855625,you,1256.705,1256.886,0.8493750000000091
1259.009875,1259.615563,You,1259.6,1259.701,-0.015563000000156535
1266.248687,1267.045687,tell,1267.513,1267.713,0.4673129999998764
1269.3345,1269.9195,It,1269.923,1270.004,0.003500000000030923
1271.267313,1271.666875,the,1271.642,1271.723,-0.02487499999983811
1273.441625,1273.921938,expects,1274.122,1274.503,0.2000620000001163
1277.345562,1277.599813,as,1277.614,1277.714,0.014186999999992622
1278.730438,1280.214125,You,1280.221,1280.301,0.00687500000003638
1282.129375,1282.403937,and,1282.405,1282.545,0.0010629999999309803
1284.871562,1285.450625,in,1285.771,1286.012,0.32037500000001273
1293.956813,1294.648062,still,1294.772,1294.993,0.12393799999995281
1296.368125,1296.638563,You,1296.62,1296.701,-0.018563000000085594
1299.903687,1301.277063,The,1301.252,1301.332,-0.025063000000045577
1304.089875,1304.3575,in,1304.604,1304.886,0.24649999999996908
1309.244375,1309.597625,and,1309.596,1309.696,-0.0016250000001036824
1311.473187,1312.873375,youngest,1312.849,1313.173,-0.02437499999996362
1314.118062,1314.465438,sits,1314.584,1314.725,0.11856200000011086
1315.53975,1315.818375,her,1316.757,1316.858,0.9386250000000018
1318.552625,1318.94175,watching,1318.549,1318.75,-0.39274999999997817
1319.948125,1320.885063,Back,1320.854,1321.075,-0.031062999999903695
1321.523813,1321.908437,but,1321.881,1322.002,-0.02743699999996352
1322.6695,1323.554562,even,1323.573,1323.875,0.01843800000006013
1324.282062,1324.699188,moving,1325.582,1325.883,0.8828120000000581
1326.9745,1327.249125,rather,1327.266,1327.506,0.016875000000027285
1328.838062,1329.661938,hand,1329.953,1330.234,0.2910620000000108
1331.579688,1331.9475,watch,1331.599,1331.88,-0.3485000000000582
1335.259937,1335.883313,does,1336.115,1336.297,0.23168699999996534
1337.580875,1338.040125,She,1338.071,1338.172,0.030874999999923602
1339.916563,1340.462313,doing,1341.081,1341.322,0.618686999999909
1343.440125,1343.915313,or,1343.927,1344.007,0.011686999999938052
1344.957187,1345.35125,or,1345.349,1345.429,-0.002250000000003638
1350.867688,1351.393812,across,1351.844,1352.205,0.45018800000002557
1354.612687,1355.86675,teach,1356.267,1356.63,0.4002500000001419
1357.735563,1358.246562,one,1358.562,1358.723,0.3154379999998582
1359.886688,1361.065063,The,1361.053,1361.134,-0.012062999999898238
1363.985938,1364.323813,the,1364.372,1364.674,0.048187000000098124
1366.561688,1366.815562,the,1367.152,1367.232,0.33643800000004376
1370.037375,1371.508188,Somewhere,1371.522,1371.822,0.013811999999916225
1374.601,1375.585625,There,1375.552,1375.713,-0.033625000000029104
1376.97975,1377.638625,has,1377.762,1378.243,0.12337499999989632
1379.750625,1380.529563,tight,1380.673,1380.914,0.14343699999994897
1382.887062,1383.13975,total,1383.13,1383.432,-0.009749999999939973
1383.990937,1384.629125,understanding,1384.741,1385.404,0.11187500000005457
1385.458125,1385.753375,arriving,1385.765,1386.226,0.011625000000094587
1387.20825,1387.542813,the,1387.791,1387.992,0.24818699999991622
1390.303063,1391.142562,will,1391.705,1391.846,0.5624379999999292
1392.219188,1392.94775,will,1393.072,1393.213,0.1242499999998472
1394.815562,1395.575687,will,1395.704,1395.865,0.12831299999993462
1397.253125,1398.17575,day,1398.422,1398.583,0.24624999999991815
1401.598625,1401.865687,and,1401.874,1401.995,0.008313000000043758
1403.24125,1403.90175,carry,1404.504,1404.805,0.6022499999999127
1408.418125,1409.134063,will,1409.241,1409.362,0.10693700000001627
1412.1045,1413.045063,They,1413.035,1413.137,-0.010062999999945532
1413.916062,1414.686813,always,1414.833,1415.095,0.14618700000005447
1417.013625,1417.313562,does,1416.643,1417.446,-0.6705620000000181
1418.179375,1418.880375,who,1419.518,1419.599,0.6376250000000709
